enzymeID	species	sum	sd	percentage_species
GH77	Prevotella sp000436915	72	0.118678165819385	0.206694608715623
GH77	Prevotella sp000702825	1		0.00287075845438365
GH77	Prevotella sp000834015	314	0.330065770913844	0.901418154676466
GH77	Prevotella sp002251245	253	0.663844240073163	0.726301888959063
GH77	Prevotella sp002251295	318	0.544018005952884	0.912901188494
GH77	Prevotella sp002251365	285	0.284782255920633	0.81816615949934
GH77	Prevotella sp002251385	249	0.450207249124422	0.714818855141528
GH77	Prevotella sp002251435	519	0.641429816917913	1.48992363782511
GH77	Prevotella sp002265625	16	0.363136519601281	0.0459321352701384
GH77	Prevotella sp002299275	87	0.483938698328748	0.249755985531377
GH77	Prevotella sp002299635	25	0.204124145231932	0.0717689613595912
GH77	Prevotella sp002300055	101	0.173150410310761	0.289946603892748
GH77	Prevotella sp002317355	14	0.707106781186548	0.0401906183613711
GH77	Prevotella sp002350805	11	0.316227766016838	0.0315783429982201
GH77	Prevotella sp002351725	1		0.00287075845438365
GH77	Prevotella sp002353555	1		0.00287075845438365
GH77	Prevotella sp002353975	1		0.00287075845438365
GH77	Prevotella sp002373375	9	0	0.0258368260894528
GH77	Prevotella sp002394385	10	0	0.0287075845438365
GH77	Prevotella sp002409785	41	0.273276312733094	0.11770109662973
GH77	Prevotella sp002480935	13	0.52704627669473	0.0373198599069874
GH77	Prevotella sp003447235	1		0.00287075845438365
GH77	Prevotella sp003483565	1		0.00287075845438365
GH77	Prevotella sp900107705	1		0.00287075845438365
GH77	Prevotella sp900109055	3	0	0.00861227536315094
GH77	Prevotella sp900199655	3	0	0.00861227536315094
GH77	Prevotella sp900290275	179	0.556184427683838	0.513865763334673
GH77	Prevotella sp900313215	83	0.246520913458799	0.238272951713843
GH77	Prevotella sp900313615	3	0	0.00861227536315094
GH77	Prevotella sp900313805	1		0.00287075845438365
GH77	Prevotella sp900314655	1		0.00287075845438365
GH77	Prevotella sp900314915	4	0.577350269189626	0.0114830338175346
GH77	Prevotella sp900314935	1		0.00287075845438365
GH77	Prevotella sp900315095	2	0	0.0057415169087673
GH77	Prevotella sp900315455	2	0	0.0057415169087673
GH77	Prevotella sp900315545	2		0.0057415169087673
GH77	Prevotella sp900315565	1		0.00287075845438365
GH77	Prevotella sp900315745	1		0.00287075845438365
GH77	Prevotella sp900315765	2	0	0.0057415169087673
GH77	Prevotella sp900315775	4	0	0.0114830338175346
GH77	Prevotella sp900315835	1		0.00287075845438365
GH77	Prevotella sp900315955	16	0.258198889747161	0.0459321352701384
GH77	Prevotella sp900316015	5	0	0.0143537922719182
GH77	Prevotella sp900316265	2	0	0.0057415169087673
GH77	Prevotella sp900316285	3	0	0.00861227536315094
GH77	Prevotella sp900316685	3	0.707106781186548	0.00861227536315094
GH77	Prevotella sp900316985	4	0	0.0114830338175346
GH77	Prevotella sp900317545	4	0.577350269189626	0.0114830338175346
GH77	Prevotella sp900317685	1		0.00287075845438365
GH77	Prevotella sp900318625	1		0.00287075845438365
GH77	Prevotella sp900318795	1		0.00287075845438365
GH77	Prevotella sp900318815	1		0.00287075845438365
GH77	Prevotella sp900318855	4	0	0.0114830338175346
GH77	Prevotella sp900318915	5	0	0.0143537922719182
GH77	Prevotella sp900319905	1		0.00287075845438365
GH77	Prevotella sp900320845	1		0.00287075845438365
GH77	Prevotella sp900322035	32	0	0.0918642705402767
GH77	Prevotella stercorea	12	0.421637021355784	0.0344491014526038
GH77	Prevotella timonensis_A	1		0.00287075845438365
GH77	Prevotellamassilia timonensis	1		0.00287075845438365
GH77	Pseudobutyrivibrio sp000621865	1		0.00287075845438365
GH77	Pseudobutyrivibrio sp900112855	2	0	0.0057415169087673
GH77	Pseudoflavonifractor capillosus	8	0.377964473009227	0.0229660676350692
GH77	Pseudomonas aeruginosa	3	0	0.00861227536315094
GH77	Pseudoramibacter sp002396065	3	0	0.00861227536315094
GH77	Pseudoscardovia suis	25	0	0.0717689613595912
GH77	QALS01 sp003150575	1		0.00287075845438365
GH77	QAMM01 sp003150405	4	0	0.0114830338175346
GH77	QHMH01 sp003258795	14	0	0.0401906183613711
GH77	RC9 sp000431015	107	0.168184524716145	0.30717115461905
GH77	RC9 sp000432515	56	0.269069117598525	0.160762473445484
GH77	RC9 sp000432655	208	0.320254101372845	0.597117758511799
GH77	RC9 sp000433355	150	0.381236603985136	0.430613768157547
GH77	RC9 sp000434935	249	0.190380592168627	0.714818855141528
GH77	RC9 sp000435075	112	0.0949157995752499	0.321524946890969
GH77	RC9 sp001915575	58	0.187256335179708	0.166503990354252
GH77	RC9 sp002298075	12	0.301511344577764	0.0344491014526038
GH77	RC9 sp002309995	1		0.00287075845438365
GH77	RC9 sp002314195	4	0	0.0114830338175346
GH77	RC9 sp002314885	76	0.324585235440319	0.218177642533157
GH77	RC9 sp002315815	1		0.00287075845438365
GH77	RC9 sp002320605	3	0	0.00861227536315094
GH77	RC9 sp002350615	1		0.00287075845438365
GH77	RC9 sp002393895	1		0.00287075845438365
GH77	RC9 sp002393945	4	0	0.0114830338175346
GH77	RC9 sp002395925	2	0	0.0057415169087673
GH77	RC9 sp002438635	71	0.119522860933439	0.203823850261239
GH77	RC9 sp002439805	43	0.266746782836919	0.123442613538497
GH77	RC9 sp002440085	21	0	0.0602859275420566
GH77	RC9 sp002472565	84	0.289364920846097	0.241143710168226
GH77	RC9 sp900167925	7	0	0.0200953091806855
GH77	RC9 sp900314395	2		0.0057415169087673
GH77	RC9 sp900316045	7	0	0.0200953091806855
GH77	RC9 sp900316675	1		0.00287075845438365
GH77	RC9 sp900317065	1		0.00287075845438365
GH77	RC9 sp900317845	30	0.341565025531987	0.0861227536315094
GH77	RC9 sp900317925	2	0	0.0057415169087673
GH77	RC9 sp900318565	46	0.465321626968075	0.132054888901648
GH77	RC9 sp900318955	1		0.00287075845438365
GH77	RC9 sp900319375	15	0	0.0430613768157547
GH77	RC9 sp900319685	31	0	0.0889935120858931
GH77	RC9 sp900320185	49	0	0.140667164264799
GH77	RF16 sp002373505	1		0.00287075845438365
GH77	RF16 sp002394335	4	0	0.0114830338175346
GH77	RF16 sp002452095	12	0	0.0344491014526038
GH77	RF16 sp002477945	3	0	0.00861227536315094
GH77	RF16 sp900319005	1		0.00287075845438365
GH77	RF16 sp900320865	9	0	0.0258368260894528
GH77	Romboutsia ilealis	1		0.00287075845438365
GH77	Romboutsia timonensis	69	2.09444491629385	0.198082333352472
GH77	Roseburia hominis	14	0.389249472080762	0.0401906183613711
GH77	Roseburia inulinivorans	87	0.685118789044674	0.249755985531377
GH77	Roseburia sp001940165	24	0.712287119900726	0.0688982029052076
GH77	RUG001 sp900314575	57	0.266678761215811	0.163633231899868
GH77	RUG114 sp900315615	20	0	0.057415169087673
GH77	RUG131 sp900315885	17	0.687551650952329	0.048802893724522
GH77	RUG147 sp900315495	4	1.4142135623731	0.0114830338175346
GH77	RUG293 sp900317575	2		0.0057415169087673
GH77	RUG306 sp900314085	2		0.0057415169087673
GH77	RUG350 sp900315995	2	0	0.0057415169087673
GH77	RUG369 sp900317365	72	0	0.206694608715623
GH77	RUG472 sp900319345	1		0.00287075845438365
GH77	RUG563 sp900320085	107	0	0.30717115461905
GH77	RUG806 sp900313475	16	0.363136519601281	0.0459321352701384
GH77	RUG832 sp900313725	1		0.00287075845438365
GH77	RUG841 sp900313795	6	0	0.0172245507263019
GH77	Ruminiclostridium_C sp000435295	5	0	0.0143537922719182
GH77	Ruminiclostridium_E siraeum	23	0.21320071635561	0.0660274444508239
GH77	Ruminiclostridium_E sp002363155	2	0	0.0057415169087673
GH77	Ruminiclostridium_E sp002437415	1		0.00287075845438365
GH77	Ruminococcus flavefaciens_G	2	0	0.0057415169087673
GH77	Ruminococcus sp002438605	2	0	0.0057415169087673
GH77	Ruminococcus sp900315975	1		0.00287075845438365
GH77	Ruminococcus_A sp000432335	2		0.0057415169087673
GH77	Ruminococcus_A sp002361775	114	0.729522713718023	0.327266463799736
GH77	Ruminococcus_A sp003011855	297	0.437385899004208	0.852615260951944
GH77	Ruminococcus_C callidus	1		0.00287075845438365
GH77	Ruminococcus_C sp000433635	46	0.149071198499986	0.132054888901648
GH77	Ruminococcus_D bicirculans	5	0	0.0143537922719182
GH77	Ruminococcus_D sp000434695	1		0.00287075845438365
GH77	Ruminococcus_E bromii_A	138	0.190931331365176	0.396164666704944
GH77	Ruminococcus_E bromii_B	60	0	0.172245507263019
GH77	Ruminococcus_E sp002353935	1		0.00287075845438365
GH77	Ruminococcus_E sp002491825	4	0.577350269189626	0.0114830338175346
GH77	Ruminococcus_E sp002493635	3	0	0.00861227536315094
GH77	Ruminococcus_E sp003521625	70	0.208372904428249	0.200953091806855
GH77	Ruminococcus_E sp003526955	3	0.707106781186548	0.00861227536315094
GH77	Ruminococcus_E sp900100595	1		0.00287075845438365
GH77	Ruminococcus_E sp900313865	1		0.00287075845438365
GH77	Ruminococcus_E sp900314705	108	0	0.310041913073434
GH77	Ruminococcus_E sp900314795	1		0.00287075845438365
GH77	Ruminococcus_E sp900315605	3	0.707106781186548	0.00861227536315094
GH77	Ruminococcus_E sp900316435	1		0.00287075845438365
GH77	Ruminococcus_E sp900316815	1		0.00287075845438365
GH77	Ruminococcus_E sp900317315	6	0.447213595499958	0.0172245507263019
GH77	Ruminococcus_E sp900319655	1		0.00287075845438365
GH77	Ruminococcus_F champanellensis	19	0	0.0545444106332893
GH77	Ruthenibacterium lactatiformans	103	0.508696304119227	0.295688120801516
GH77	Schwartzia succinivorans	5	0	0.0143537922719182
GH77	Selenomonas_C bovis	6	0	0.0172245507263019
GH77	Selenomonas_C sp002351185	3	0	0.00861227536315094
GH77	Selenomonas_C sp900318215	1		0.00287075845438365
GH77	Sellimonas sp002159995	5	0	0.0143537922719182
GH77	Senegalimassilia anaerobia	1		0.00287075845438365
GH77	Sharpea azabuensis	156	0.337373884898316	0.447838318883849
GH77	Solobacterium sp900290205	17	0.983192080250175	0.048802893724522
GH77	Solobacterium sp900315065	130	0.124506901430953	0.373198599069874
GH77	Solobacterium sp900315225	1		0.00287075845438365
GH77	Solobacterium sp900343155	66	0.924755326447544	0.189470057989321
GH77	Solobacterium timonensis	21	0	0.0602859275420566
GH77	Spiro-01 sp001604265	40	0.324442842261525	0.114830338175346
GH77	Staphylococcus aureus	2		0.0057415169087673
GH77	Streptococcus caballi	1		0.00287075845438365
GH77	Streptococcus dysgalactiae	1		0.00287075845438365
GH77	Streptococcus gallolyticus	2	0	0.0057415169087673
GH77	Streptococcus orisratti	40	0.27672473069203	0.114830338175346
GH77	Streptococcus pasteurianus	5	0	0.0143537922719182
GH77	Streptococcus salivarius	4	0	0.0114830338175346
GH77	Streptococcus sp002300045	24	0.208514414057075	0.0688982029052076
GH77	Streptococcus suis	13	0.517549169506766	0.0373198599069874
GH77	Streptococcus suis_P	46	0	0.132054888901648
GH77	Streptococcus suis_V	4	0	0.0114830338175346
GH77	Streptococcus thermophilus	1		0.00287075845438365
GH77	Succiniclasticum sp900314855	38	0	0.109088821266579
GH77	Succiniclasticum sp900315925	1		0.00287075845438365
GH77	Succinivibrio sp000431835	15	0.267261241912424	0.0430613768157547
GH77	Succinivibrio sp002449335	1		0.00287075845438365
GH77	Succinivibrio sp003456415	18	0.341565025531987	0.0516736521789057
GH77	Succinivibrio sp900316375	38	0	0.109088821266579
GH77	Synergistes jonesii	22	0	0.0631566859964403
GH77	Tener-01 sp001940985	1		0.00287075845438365
GH77	Terrisporobacter othiniensis	46	0.36162028533979	0.132054888901648
GH77	TF01-11 sp001916135	2		0.0057415169087673
GH77	TF01-11 sp003524945	1		0.00287075845438365
GH77	Treponema_D berlinense	55	0.55990361982404	0.157891714991101
GH77	Treponema_D bryantii_A	1		0.00287075845438365
GH77	Treponema_D bryantii_B	28	0	0.0803812367227422
GH77	Treponema_D porcinum	275	0.536527375125747	0.789458574955503
GH77	Treponema_D sp002391235	2		0.0057415169087673
GH77	Treponema_D sp002393865	11	0.447213595499958	0.0315783429982201
GH77	Treponema_D sp002394685	14	0.389249472080762	0.0401906183613711
GH77	Treponema_D sp002395155	51	0.506369683541833	0.146408681173566
GH77	Treponema_D succinifaciens	119	0.454635902353443	0.341620256071654
GH77	Turicibacter sp001543345	3	0	0.00861227536315094
GH77	Tyzzerella nexilis	1		0.00287075845438365
GH77	Tyzzerella sp000411335	7	0.957427107756338	0.0200953091806855
GH77	Tyzzerella sp900316755	13	0.404519917477945	0.0373198599069874
GH77	UBA10281 sp000437515	8	0	0.0229660676350692
GH77	UBA1066 sp002316215	1		0.00287075845438365
GH77	UBA1066 sp002369495	2		0.0057415169087673
GH77	UBA1066 sp900314565	7	0.408248290463863	0.0200953091806855
GH77	UBA1066 sp900315305	2		0.0057415169087673
GH77	UBA1066 sp900320575	1		0.00287075845438365
GH77	UBA10677 sp003533505	1		0.00287075845438365
GH77	UBA1081 sp002431305	20	0	0.057415169087673
GH77	UBA1081 sp900314355	2	0	0.0057415169087673
GH77	UBA11490 sp003524095	7	0	0.0200953091806855
GH77	UBA11512 sp003522145	4	0.577350269189626	0.0114830338175346
GH77	UBA11517 sp003522085	3	0.707106781186548	0.00861227536315094
GH77	UBA11524 sp000437595	230	0.288483285610643	0.660274444508239
GH77	UBA11774 sp003507655	16	0.258198889747161	0.0459321352701384
GH77	UBA1191 sp900066305	8	0	0.0229660676350692
GH77	UBA1206 sp000433115	4	0	0.0114830338175346
GH77	UBA1217 sp002309335	2	0	0.0057415169087673
GH77	UBA1221 sp002350725	2		0.0057415169087673
GH77	UBA1232 sp002315995	25	0	0.0717689613595912
GH77	UBA1259 sp003523255	3	0	0.00861227536315094
GH77	UBA1394 sp002305725	1		0.00287075845438365
GH77	UBA1394 sp900066845	1		0.00287075845438365
GH77	UBA1409 sp002305045	1		0.00287075845438365
GH77	UBA1417 sp002305575	35	0.24230584229878	0.100476545903428
GH77	UBA1417 sp003531055	135	0.193051631999758	0.387552391341793
GH77	UBA1436 sp002329395	8	0	0.0229660676350692
GH77	UBA1436 sp002432025	5	0.577350269189626	0.0143537922719182
GH77	UBA1448 sp002329405	45	0.213082632316446	0.129184130447264
GH77	UBA1685 sp002320595	79	0.370972667362116	0.226789917896308
GH77	UBA1691 sp002320555	26	0	0.0746397198139749
GH77	UBA1712 sp002317245	158	0.370051342229674	0.453579835792616
GH77	UBA1729 sp002315945	2		0.0057415169087673
GH77	UBA1777 sp002320035	132	0.275445962495331	0.378940115978642
GH77	UBA1777 sp002431965	16	0	0.0459321352701384
GH77	UBA1777 sp002493305	1		0.00287075845438365
GH77	UBA1777 sp003150355	209	0.35642876822792	0.599988516966183
GH77	UBA1777 sp900319275	4	0	0.0114830338175346
GH77	UBA1777 sp900319635	25	0.50163132570455	0.0717689613595912
GH77	UBA1777 sp900319695	1		0.00287075845438365
GH77	UBA1777 sp900319835	63	0.355807991196553	0.18085778262617
GH77	UBA1777 sp900320465	2	0	0.0057415169087673
GH77	UBA1777 sp900321275	1		0.00287075845438365
GH77	UBA1783 sp002315205	3	0	0.00861227536315094
GH77	UBA2658 sp002841545	7	0	0.0200953091806855
GH77	UBA2727 sp002480925	8	0.516397779494322	0.0229660676350692
GH77	UBA2727 sp900100095	6	0.577350269189626	0.0172245507263019
GH77	UBA2727 sp900315505	1		0.00287075845438365
GH77	UBA2727 sp900316165	7	0.577350269189626	0.0200953091806855
GH77	UBA2727 sp900317825	8	0	0.0229660676350692
GH77	UBA2813 sp900314375	1		0.00287075845438365
GH77	UBA2856 sp900319065	89	0.540439258450561	0.255497502440145
GH77	UBA2862 sp002350605	1		0.00287075845438365
GH77	UBA2862 sp900315585	6	0	0.0172245507263019
GH77	UBA2862 sp900317565	89	0	0.255497502440145
GH77	UBA2862 sp900318045	1		0.00287075845438365
GH77	UBA2882 sp900317505	20	0.447213595499958	0.057415169087673
GH77	UBA2883 sp002103075	10	0	0.0287075845438365
GH77	UBA2912 sp900314845	7	0	0.0200953091806855
GH77	UBA2922 sp900313925	1		0.00287075845438365
GH77	UBA2931 sp900313155	48	0.499554168435642	0.137796405810415
GH77	UBA3206 sp002363705	2		0.0057415169087673
GH77	UBA3207 sp002393905	2		0.0057415169087673
GH77	UBA3207 sp003501485	13	0.288675134594813	0.0373198599069874
GH77	UBA3210 sp002363635	3	0	0.00861227536315094
GH77	UBA3282 sp002361735	1		0.00287075845438365
GH77	UBA3282 sp002490705	4	0.577350269189626	0.0114830338175346
GH77	UBA3282 sp002492525	1		0.00287075845438365
GH77	UBA3700 sp002372775	8	0	0.0229660676350692
GH77	UBA3789 sp900314225	1		0.00287075845438365
GH77	UBA3818 sp002369315	53	0.239897937482095	0.152150198082333
GH77	UBA3839 sp900314125	1		0.00287075845438365
GH77	UBA3857 sp002392505	1		0.00287075845438365
GH77	UBA4246 sp002391225	3	0	0.00861227536315094
GH77	UBA4248 sp002395385	19	0	0.0545444106332893
GH77	UBA4334 sp900316975	16	0.363136519601281	0.0459321352701384
GH77	UBA4372 sp002316015	30	0	0.0861227536315094
GH77	UBA4372 sp002395775	1		0.00287075845438365
GH77	UBA4626 sp002406115	1		0.00287075845438365
GH77	UBA4644 sp002405755	1		0.00287075845438365
GH77	UBA4705 sp002407045	1		0.00287075845438365
GH77	UBA4716 sp002438865	3	0	0.00861227536315094
GH77	UBA4855 sp002399785	6	1	0.0172245507263019
GH77	UBA4855 sp002438785	11	0.5	0.0315783429982201
GH77	UBA4951 sp900321485	6	0	0.0172245507263019
GH77	UBA5905 sp002431285	6	0.447213595499958	0.0172245507263019
GH77	UBA5920 sp002406055	362	0.611748702241852	1.03921456048688
GH77	UBA629 sp900316625	92	0.439348621124903	0.264109777803296
GH77	UBA629 sp900316665	4	0	0.0114830338175346
GH77	UBA629 sp900317915	1		0.00287075845438365
GH77	UBA636 sp002299675	200	0.376374901840527	0.57415169087673
GH77	UBA636 sp002314515	2	0	0.0057415169087673
GH77	UBA636 sp002315565	1		0.00287075845438365
GH77	UBA6398 sp003150315	34	0	0.097605787449044
GH77	UBA644 sp002299265	12	0.301511344577764	0.0344491014526038
GH77	UBA6857 sp002438505	135	0.905911712920565	0.387552391341793
GH77	UBA6857 sp002451715	45	0.213082632316446	0.129184130447264
GH77	UBA6984 sp003258725	8	0.547722557505166	0.0229660676350692
GH77	UBA7001 sp002449785	4	0	0.0114830338175346
GH77	UBA7004 sp002449755	15	0.353553390593274	0.0430613768157547
GH77	UBA7050 sp002493905	1		0.00287075845438365
GH77	UBA7096 sp002492425	88	0.476393067340331	0.252626743985761
GH77	UBA7102 sp002492415	19	0	0.0545444106332893
GH77	UBA7160 sp002491565	48	0.294883912309794	0.137796405810415
GH77	UBA7173 sp001689685	3	0	0.00861227536315094
GH77	UBA7173 sp001701135	94	0.231573204692959	0.269851294712063
GH77	UBA7173_A sp001915385	6	0	0.0172245507263019
GH77	UBA7182 sp002160135	2	0	0.0057415169087673
GH77	UBA733 sp002321395	2	0	0.0057415169087673
GH77	UBA733 sp003512585	3	0	0.00861227536315094
GH77	UBA733 sp900317295	2	0	0.0057415169087673
GH77	UBA737 sp002297415	19	0.514928650544437	0.0545444106332893
GH77	UBA737 sp002431945	75	0.495899702990935	0.215306884078774
GH77	UBA737 sp002451855	2		0.0057415169087673
GH77	UBA738 sp002315975	31	0.182574185835055	0.0889935120858931
GH77	UBA738 sp002404605	4	0.577350269189626	0.0114830338175346
GH77	UBA738 sp003522945	63	0.179556222834158	0.18085778262617
GH77	UBA7597 sp003448195	1		0.00287075845438365
GH77	UBA7642 sp002297045	6	0	0.0172245507263019
GH77	UBA7642 sp002404995	42	0.442325868464691	0.120571855084113
GH77	UBA7642 sp900313465	39	0.466091599699399	0.111959579720962
GH77	UBA7642 sp900316035	59	0.599873724085732	0.169374748808635
GH77	UBA7702 sp002482535	1		0.00287075845438365
GH77	UBA7748 sp900314535	105	0.239820588475576	0.301429637710283
GH77	UBA7868 sp002501285	1		0.00287075845438365
GH77	UBA791 sp002297005	13	0.744023809142845	0.0373198599069874
GH77	UBA9076 sp003537975	1		0.00287075845438365
GH77	UBA9475 sp002161235	2		0.0057415169087673
GH77	UBA9475 sp002161675	4	0.577350269189626	0.0114830338175346
GH77	UBA9502 sp003506385	5	0.577350269189626	0.0143537922719182
GH77	UC5-1-2E3 sp001304875	9	0.836660026534076	0.0258368260894528
GH77	UCG-010 sp003150115	3	0.707106781186548	0.00861227536315094
GH77	V9D3004 sp002349525	2		0.0057415169087673
GH77	Zag1 sp001765415	28	0.683130051063973	0.0803812367227422
GH77	Zag111 sp002102825	44	0.761386987626881	0.126313371992881
GH77	Zag111 sp002103105	12	0.301511344577764	0.0344491014526038
GH77	Zag111 sp003258735	29	1.03279555898864	0.0832519951771258
